,alt,cad,dst,hrt,lat,lon,pwr,spd,time,tmp,sec,id,segID
2310,450.2,77.0,10585.3,166.0,37.883644,-122.227934,307.0,3.079,2016-07-05 02:05:26,9,2310.0,20160704182656,201607041826561818
2311,450.6,78.0,10588.56,166.0,37.883627,-122.227904,313.0,3.21,2016-07-05 02:05:27,9,2311.0,20160704182656,201607041826561818
2312,450.8,79.0,10591.86,166.0,37.883614,-122.22787,310.0,3.34,2016-07-05 02:05:28,9,2312.0,20160704182656,201607041826561818
2313,451.2,78.0,10595.13,167.0,37.883603,-122.227836,318.0,3.2,2016-07-05 02:05:29,9,2313.0,20160704182656,201607041826561818
2314,451.4,78.0,10598.32,166.0,37.883593,-122.227802,281.0,3.172,2016-07-05 02:05:30,9,2314.0,20160704182656,201607041826561818
2315,452.0,80.0,10601.6,167.0,37.883584,-122.227766,294.0,3.312,2016-07-05 02:05:31,9,2315.0,20160704182656,201607041826561818
2316,452.6,80.0,10604.9,167.0,37.883577,-122.22773,276.0,3.116,2016-07-05 02:05:32,9,2316.0,20160704182656,201607041826561818
2317,453.0,80.0,10608.17,167.0,37.883569,-122.227694,281.0,3.359,2016-07-05 02:05:33,9,2317.0,20160704182656,201607041826561818
2318,453.6,80.0,10611.61,166.0,37.883562,-122.227656,265.0,3.256,2016-07-05 02:05:34,9,2318.0,20160704182656,201607041826561818
2319,454.2,78.0,10614.94,166.0,37.883558,-122.227618,258.0,3.238,2016-07-05 02:05:35,9,2319.0,20160704182656,201607041826561818
2320,454.4,80.0,10618.66,166.0,37.883554,-122.227576,263.0,3.695,2016-07-05 02:05:36,9,2320.0,20160704182656,201607041826561818
2321,454.8,81.0,10622.2,166.0,37.883549,-122.227536,260.0,3.303,2016-07-05 02:05:37,9,2321.0,20160704182656,201607041826561818
2322,455.2,80.0,10625.48,167.0,37.883544,-122.227499,252.0,3.284,2016-07-05 02:05:38,9,2322.0,20160704182656,201607041826561818
2323,455.6,79.0,10628.87,166.0,37.883536,-122.227461,284.0,3.396,2016-07-05 02:05:39,9,2323.0,20160704182656,201607041826561818
2324,456.0,79.0,10632.2,167.0,37.883526,-122.227426,294.0,3.266,2016-07-05 02:05:40,9,2324.0,20160704182656,201607041826561818
2325,456.2,79.0,10635.41,166.0,37.883517,-122.22739,295.0,3.163,2016-07-05 02:05:41,9,2325.0,20160704182656,201607041826561818
2326,456.4,82.0,10638.83,166.0,37.883501,-122.227357,342.0,3.471,2016-07-05 02:05:42,9,2326.0,20160704182656,201607041826561818
2327,456.6,80.0,10642.05,166.0,37.883487,-122.227325,350.0,3.228,2016-07-05 02:05:43,9,2327.0,20160704182656,201607041826561818
2328,456.8,83.0,10645.47,167.0,37.883471,-122.227292,339.0,3.527,2016-07-05 02:05:44,9,2328.0,20160704182656,201607041826561818
2329,457.0,82.0,10648.89,166.0,37.883454,-122.227259,296.0,3.434,2016-07-05 02:05:45,9,2329.0,20160704182656,201607041826561818
2330,457.2,82.0,10652.31,167.0,37.883435,-122.227228,329.0,3.462,2016-07-05 02:05:46,9,2330.0,20160704182656,201607041826561818
2331,457.4,82.0,10655.78,167.0,37.883414,-122.227199,285.0,3.452,2016-07-05 02:05:47,9,2331.0,20160704182656,201607041826561818
2332,457.8,81.0,10659.21,166.0,37.883394,-122.227169,285.0,3.443,2016-07-05 02:05:48,9,2332.0,20160704182656,201607041826561818
2333,458.2,81.0,10662.53,166.0,37.883376,-122.227139,331.0,3.294,2016-07-05 02:05:49,9,2333.0,20160704182656,201607041826561818
2334,458.4,81.0,10665.81,167.0,37.883357,-122.22711,307.0,3.284,2016-07-05 02:05:50,9,2334.0,20160704182656,201607041826561818
2335,458.8,82.0,10669.15,167.0,37.883339,-122.22708,326.0,3.396,2016-07-05 02:05:51,9,2335.0,20160704182656,201607041826561818
2336,459.2,81.0,10672.54,167.0,37.883319,-122.22705,280.0,3.424,2016-07-05 02:05:52,9,2336.0,20160704182656,201607041826561818
2337,459.8,80.0,10675.91,167.0,37.883299,-122.227022,300.0,3.303,2016-07-05 02:05:53,9,2337.0,20160704182656,201607041826561818
2338,460.4,81.0,10679.28,167.0,37.883278,-122.226994,293.0,3.415,2016-07-05 02:05:54,9,2338.0,20160704182656,201607041826561818
2339,460.8,80.0,10682.65,168.0,37.883257,-122.226967,296.0,3.238,2016-07-05 02:05:55,9,2339.0,20160704182656,201607041826561818
2340,461.4,82.0,10685.92,168.0,37.883235,-122.226941,283.0,3.34,2016-07-05 02:05:56,9,2340.0,20160704182656,201607041826561818
2341,461.8,82.0,10689.31,167.0,37.883212,-122.226916,303.0,3.331,2016-07-05 02:05:57,9,2341.0,20160704182656,201607041826561818
2342,462.2,84.0,10692.59,167.0,37.88319,-122.226891,288.0,3.34,2016-07-05 02:05:58,9,2342.0,20160704182656,201607041826561818
2343,462.6,84.0,10696.1,168.0,37.883167,-122.226864,305.0,3.378,2016-07-05 02:05:59,9,2343.0,20160704182656,201607041826561818
2344,463.0,86.0,10699.6,167.0,37.883143,-122.226838,276.0,3.564,2016-07-05 02:06:00,9,2344.0,20160704182656,201607041826561818
2345,463.4,84.0,10703.19,167.0,37.883116,-122.226815,278.0,3.546,2016-07-05 02:06:01,9,2345.0,20160704182656,201607041826561818
2346,463.8,84.0,10706.79,167.0,37.883089,-122.226792,263.0,3.546,2016-07-05 02:06:02,9,2346.0,20160704182656,201607041826561818
2347,464.2,84.0,10710.37,167.0,37.883062,-122.226771,262.0,3.536,2016-07-05 02:06:03,9,2347.0,20160704182656,201607041826561818
2348,464.4,84.0,10713.92,167.0,37.883034,-122.226752,282.0,3.527,2016-07-05 02:06:04,9,2348.0,20160704182656,201607041826561818
2349,464.8,86.0,10717.45,167.0,37.883005,-122.226735,250.0,3.546,2016-07-05 02:06:05,9,2349.0,20160704182656,201607041826561818
2350,465.0,86.0,10721.09,167.0,37.882975,-122.226718,241.0,3.527,2016-07-05 02:06:06,9,2350.0,20160704182656,201607041826561818
2351,465.4,83.0,10724.78,166.0,37.882944,-122.226702,171.0,3.76,2016-07-05 02:06:07,9,2351.0,20160704182656,201607041826561818
2352,465.6,75.0,10728.52,167.0,37.882913,-122.226686,239.0,3.844,2016-07-05 02:06:08,9,2352.0,20160704182656,201607041826561818
2353,465.6,83.0,10732.45,166.0,37.882879,-122.226673,246.0,4.18,2016-07-05 02:06:09,9,2353.0,20160704182656,201607041826561818
2354,466.2,82.0,10736.67,166.0,37.882842,-122.226659,179.0,4.413,2016-07-05 02:06:10,9,2354.0,20160704182656,201607041826561818
2355,466.4,80.0,10741.26,166.0,37.882803,-122.226644,155.0,4.721,2016-07-05 02:06:11,9,2355.0,20160704182656,201607041826561818
2356,466.6,86.0,10745.8,166.0,37.882767,-122.226619,209.0,4.992,2016-07-05 02:06:12,9,2356.0,20160704182656,201607041826561818
2357,466.8,87.0,10750.86,165.0,37.882728,-122.226589,168.0,5.57,2016-07-05 02:06:13,9,2357.0,20160704182656,201607041826561818
2358,466.8,91.0,10756.56,165.0,37.882685,-122.226553,191.0,5.99,2016-07-05 02:06:14,9,2358.0,20160704182656,201607041826561818
2359,466.8,96.0,10762.73,165.0,37.882641,-122.22651,177.0,6.448,2016-07-05 02:06:15,9,2359.0,20160704182656,201607041826561818
2360,466.8,96.0,10769.3,165.0,37.882597,-122.22646,184.0,6.69,2016-07-05 02:06:16,9,2360.0,20160704182656,201607041826561818
2361,466.8,98.0,10776.07,165.0,37.882554,-122.226405,161.0,6.709,2016-07-05 02:06:17,9,2361.0,20160704182656,201607041826561818
2362,466.8,98.0,10782.83,165.0,37.88251,-122.226353,234.0,6.746,2016-07-05 02:06:18,9,2362.0,20160704182656,201607041826561818
2363,466.8,86.0,10789.68,165.0,37.882464,-122.226301,233.0,6.746,2016-07-05 02:06:19,9,2363.0,20160704182656,201607041826561818
2364,466.8,89.0,10796.4,165.0,37.882417,-122.226253,199.0,6.774,2016-07-05 02:06:20,9,2364.0,20160704182656,201607041826561818
2365,466.8,88.0,10803.06,164.0,37.882368,-122.226209,202.0,6.793,2016-07-05 02:06:21,9,2365.0,20160704182656,201607041826561818
2366,466.6,87.0,10810.09,164.0,37.882313,-122.226168,201.0,6.961,2016-07-05 02:06:22,9,2366.0,20160704182656,201607041826561818
2367,466.4,85.0,10817.22,164.0,37.882253,-122.226141,200.0,6.97,2016-07-05 02:06:23,9,2367.0,20160704182656,201607041826561818
2368,466.4,85.0,10823.94,164.0,37.882194,-122.226121,237.0,6.336,2016-07-05 02:06:24,9,2368.0,20160704182656,201607041826561818
2369,466.2,85.0,10830.49,164.0,37.882137,-122.226105,246.0,6.578,2016-07-05 02:06:25,9,2369.0,20160704182656,201607041826561818
2370,466.2,89.0,10836.78,164.0,37.882081,-122.226093,243.0,6.084,2016-07-05 02:06:26,9,2370.0,20160704182656,201607041826561818
2371,466.2,93.0,10842.99,163.0,37.882025,-122.226084,193.0,6.168,2016-07-05 02:06:27,9,2371.0,20160704182656,201607041826561818
2372,466.2,91.0,10848.82,163.0,37.881973,-122.226077,153.0,5.626,2016-07-05 02:06:28,9,2372.0,20160704182656,201607041826561818
2373,466.2,87.0,10853.86,163.0,37.881928,-122.226072,228.0,4.684,2016-07-05 02:06:29,9,2373.0,20160704182656,201607041826561818
2374,466.2,83.0,10858.37,162.0,37.881887,-122.226066,222.0,4.189,2016-07-05 02:06:30,9,2374.0,20160704182656,201607041826561818
2375,466.2,79.0,10862.4,162.0,37.881851,-122.226059,342.0,3.462,2016-07-05 02:06:31,9,2375.0,20160704182656,201607041826561818
2376,466.2,79.0,10865.94,162.0,37.88182,-122.226054,347.0,3.256,2016-07-05 02:06:32,9,2376.0,20160704182656,201607041826561818
2377,466.4,77.0,10869.51,162.0,37.881788,-122.226047,392.0,3.144,2016-07-05 02:06:33,9,2377.0,20160704182656,201607041826561818
2378,466.6,75.0,10872.65,162.0,37.88176,-122.22604,322.0,2.893,2016-07-05 02:06:34,9,2378.0,20160704182656,201607041826561818
2379,467.2,72.0,10875.7,162.0,37.881733,-122.226033,334.0,2.93,2016-07-05 02:06:35,9,2379.0,20160704182656,201607041826561818
2380,467.8,71.0,10878.63,162.0,37.881708,-122.226025,354.0,2.902,2016-07-05 02:06:36,9,2380.0,20160704182656,201607041826561818
2381,468.8,69.0,10881.61,162.0,37.881681,-122.226019,338.0,2.921,2016-07-05 02:06:37,9,2381.0,20160704182656,201607041826561818
2382,469.8,71.0,10884.55,162.0,37.881655,-122.226014,388.0,2.883,2016-07-05 02:06:38,9,2382.0,20160704182656,201607041826561818
2383,470.6,71.0,10887.44,162.0,37.88163,-122.226007,354.0,2.902,2016-07-05 02:06:39,9,2383.0,20160704182656,201607041826561818
2384,471.4,72.0,10890.31,162.0,37.881604,-122.226001,345.0,2.883,2016-07-05 02:06:40,9,2384.0,20160704182656,201607041826561818
2385,472.0,70.0,10893.57,163.0,37.881576,-122.225992,310.0,2.893,2016-07-05 02:06:41,9,2385.0,20160704182656,201607041826561818
2386,472.8,71.0,10896.68,163.0,37.881549,-122.225982,334.0,2.995,2016-07-05 02:06:42,9,2386.0,20160704182656,201607041826561818
2387,473.2,71.0,10899.75,163.0,37.881522,-122.225972,331.0,3.004,2016-07-05 02:06:43,9,2387.0,20160704182656,201607041826561818
2388,473.8,71.0,10902.72,163.0,37.881496,-122.225963,324.0,2.921,2016-07-05 02:06:44,9,2388.0,20160704182656,201607041826561818
2389,474.8,71.0,10905.67,163.0,37.881471,-122.225953,324.0,2.948,2016-07-05 02:06:45,9,2389.0,20160704182656,201607041826561818
2390,475.2,72.0,10908.6,163.0,37.881446,-122.225941,316.0,2.734,2016-07-05 02:06:46,9,2390.0,20160704182656,201607041826561818
2391,475.6,71.0,10911.6,164.0,37.881421,-122.22593,272.0,2.976,2016-07-05 02:06:47,9,2391.0,20160704182656,201607041826561818
2392,476.0,71.0,10914.55,164.0,37.881396,-122.225918,297.0,2.995,2016-07-05 02:06:48,9,2392.0,20160704182656,201607041826561818
2393,476.4,69.0,10917.5,164.0,37.881372,-122.225905,316.0,2.837,2016-07-05 02:06:49,9,2393.0,20160704182656,201607041826561818
2394,476.8,70.0,10920.27,164.0,37.88135,-122.225889,317.0,2.827,2016-07-05 02:06:50,9,2394.0,20160704182656,201607041826561818
2395,477.2,71.0,10923.04,164.0,37.881328,-122.225874,318.0,2.855,2016-07-05 02:06:51,9,2395.0,20160704182656,201607041826561818
2396,477.6,71.0,10926.0,164.0,37.881304,-122.225859,312.0,2.865,2016-07-05 02:06:52,9,2396.0,20160704182656,201607041826561818
2397,478.0,71.0,10928.82,165.0,37.881281,-122.225844,317.0,2.995,2016-07-05 02:06:53,9,2397.0,20160704182656,201607041826561818
2398,478.6,69.0,10931.88,165.0,37.881256,-122.225831,318.0,3.004,2016-07-05 02:06:54,9,2398.0,20160704182656,201607041826561818
2399,479.0,70.0,10934.98,165.0,37.881231,-122.225816,322.0,2.883,2016-07-05 02:06:55,9,2399.0,20160704182656,201607041826561818
2400,479.4,68.0,10937.94,165.0,37.881206,-122.225801,316.0,2.809,2016-07-05 02:06:56,9,2400.0,20160704182656,201607041826561818
2401,479.6,69.0,10940.85,165.0,37.881183,-122.225787,318.0,2.818,2016-07-05 02:06:57,9,2401.0,20160704182656,201607041826561818
2402,479.8,68.0,10943.86,165.0,37.881158,-122.225773,297.0,2.827,2016-07-05 02:06:58,9,2402.0,20160704182656,201607041826561818
2403,480.2,67.0,10946.73,165.0,37.881135,-122.225757,324.0,2.734,2016-07-05 02:06:59,9,2403.0,20160704182656,201607041826561818
2404,480.4,68.0,10949.57,165.0,37.881113,-122.225742,328.0,2.743,2016-07-05 02:07:00,9,2404.0,20160704182656,201607041826561818
2405,480.6,67.0,10952.45,165.0,37.88109,-122.225727,309.0,2.865,2016-07-05 02:07:01,9,2405.0,20160704182656,201607041826561818
2406,481.0,67.0,10955.31,165.0,37.881067,-122.225712,315.0,2.781,2016-07-05 02:07:02,9,2406.0,20160704182656,201607041826561818
2407,481.4,65.0,10958.06,165.0,37.881045,-122.225697,318.0,2.753,2016-07-05 02:07:03,9,2407.0,20160704182656,201607041826561818
2408,482.0,65.0,10960.86,166.0,37.881023,-122.225681,323.0,2.715,2016-07-05 02:07:04,9,2408.0,20160704182656,201607041826561818
2409,482.4,66.0,10963.55,165.0,37.881002,-122.225666,323.0,2.725,2016-07-05 02:07:05,9,2409.0,20160704182656,201607041826561818
2410,482.8,66.0,10966.27,166.0,37.88098,-122.225652,332.0,2.734,2016-07-05 02:07:06,9,2410.0,20160704182656,201607041826561818
2411,483.2,68.0,10969.13,165.0,37.880956,-122.22564,317.0,2.734,2016-07-05 02:07:07,9,2411.0,20160704182656,201607041826561818
2412,483.6,68.0,10971.87,166.0,37.880933,-122.225628,314.0,2.725,2016-07-05 02:07:08,9,2412.0,20160704182656,201607041826561818
2413,484.0,67.0,10974.67,165.0,37.88091,-122.225616,292.0,2.734,2016-07-05 02:07:09,9,2413.0,20160704182656,201607041826561818
2414,484.2,66.0,10977.43,166.0,37.880887,-122.225603,298.0,2.743,2016-07-05 02:07:10,9,2414.0,20160704182656,201607041826561818
2415,484.8,68.0,10980.22,165.0,37.880864,-122.225592,325.0,2.753,2016-07-05 02:07:11,9,2415.0,20160704182656,201607041826561818
2416,485.0,69.0,10982.99,166.0,37.88084,-122.225582,290.0,2.771,2016-07-05 02:07:12,9,2416.0,20160704182656,201607041826561818
2417,485.4,69.0,10985.86,165.0,37.880816,-122.225573,295.0,2.902,2016-07-05 02:07:13,9,2417.0,20160704182656,201607041826561818
2418,485.8,70.0,10988.93,166.0,37.880789,-122.225564,291.0,2.995,2016-07-05 02:07:14,9,2418.0,20160704182656,201607041826561818
2419,486.0,69.0,10991.74,166.0,37.880764,-122.225557,291.0,2.874,2016-07-05 02:07:15,9,2419.0,20160704182656,201607041826561818
2420,486.4,71.0,10994.74,165.0,37.880737,-122.225554,318.0,2.874,2016-07-05 02:07:16,9,2420.0,20160704182656,201607041826561818
2421,486.8,70.0,10997.7,165.0,37.88071,-122.225552,319.0,2.911,2016-07-05 02:07:17,9,2421.0,20160704182656,201607041826561818
2422,487.2,67.0,11000.56,166.0,37.880685,-122.22555,342.0,2.65,2016-07-05 02:07:18,9,2422.0,20160704182656,201607041826561818
2423,487.6,68.0,11003.4,166.0,37.880659,-122.225549,328.0,2.753,2016-07-05 02:07:19,9,2423.0,20160704182656,201607041826561818
2424,488.2,69.0,11006.04,166.0,37.880635,-122.225551,338.0,2.743,2016-07-05 02:07:20,9,2424.0,20160704182656,201607041826561818
2425,488.6,66.0,11009.06,166.0,37.880608,-122.225554,326.0,2.743,2016-07-05 02:07:21,9,2425.0,20160704182656,201607041826561818
2426,489.0,69.0,11011.87,166.0,37.880583,-122.225558,322.0,2.753,2016-07-05 02:07:22,9,2426.0,20160704182656,201607041826561818
2427,489.4,67.0,11014.64,166.0,37.880559,-122.225564,321.0,2.734,2016-07-05 02:07:23,9,2427.0,20160704182656,201607041826561818
2428,489.6,66.0,11017.27,166.0,37.880536,-122.225572,317.0,2.725,2016-07-05 02:07:24,9,2428.0,20160704182656,201607041826561818
2429,490.0,68.0,11019.97,166.0,37.880513,-122.225583,340.0,2.725,2016-07-05 02:07:25,9,2429.0,20160704182656,201607041826561818
2430,490.4,66.0,11022.6,166.0,37.880491,-122.225595,354.0,2.557,2016-07-05 02:07:26,9,2430.0,20160704182656,201607041826561818
2431,490.8,64.0,11025.2,166.0,37.88047,-122.225607,306.0,2.547,2016-07-05 02:07:27,9,2431.0,20160704182656,201607041826561818
2432,491.2,67.0,11027.61,166.0,37.880451,-122.225619,343.0,2.342,2016-07-05 02:07:28,9,2432.0,20160704182656,201607041826561818
2433,491.8,68.0,11030.21,166.0,37.88043,-122.225634,359.0,2.594,2016-07-05 02:07:29,9,2433.0,20160704182656,201607041826561818
2434,492.2,68.0,11033.15,167.0,37.880409,-122.225654,345.0,2.865,2016-07-05 02:07:30,9,2434.0,20160704182656,201607041826561818
2435,492.6,66.0,11035.98,167.0,37.880389,-122.225674,325.0,2.603,2016-07-05 02:07:31,9,2435.0,20160704182656,201607041826561818
2436,493.0,67.0,11038.76,167.0,37.880371,-122.225696,309.0,2.725,2016-07-05 02:07:32,9,2436.0,20160704182656,201607041826561818
2437,493.4,66.0,11041.52,167.0,37.880355,-122.22572,327.0,2.725,2016-07-05 02:07:33,9,2437.0,20160704182656,201607041826561818
2438,493.8,68.0,11044.23,167.0,37.880339,-122.225743,383.0,2.725,2016-07-05 02:07:34,9,2438.0,20160704182656,201607041826561818
2439,494.2,73.0,11047.07,168.0,37.880321,-122.225767,336.0,2.874,2016-07-05 02:07:35,9,2439.0,20160704182656,201607041826561818
2440,494.8,69.0,11049.89,168.0,37.880303,-122.225789,364.0,2.743,2016-07-05 02:07:36,9,2440.0,20160704182656,201607041826561818
2441,495.2,71.0,11052.82,168.0,37.880285,-122.225813,324.0,2.865,2016-07-05 02:07:37,9,2441.0,20160704182656,201607041826561818
2442,495.6,71.0,11055.81,168.0,37.880266,-122.225838,343.0,2.874,2016-07-05 02:07:38,9,2442.0,20160704182656,201607041826561818
2443,496.0,75.0,11058.99,169.0,37.880246,-122.225864,345.0,2.995,2016-07-05 02:07:39,9,2443.0,20160704182656,201607041826561818
2444,496.4,71.0,11062.02,169.0,37.880228,-122.225889,313.0,2.995,2016-07-05 02:07:40,9,2444.0,20160704182656,201607041826561818
2445,496.8,71.0,11065.06,169.0,37.880207,-122.225913,340.0,2.967,2016-07-05 02:07:41,9,2445.0,20160704182656,201607041826561818
2446,497.2,69.0,11068.15,169.0,37.880185,-122.225933,298.0,2.958,2016-07-05 02:07:42,9,2446.0,20160704182656,201607041826561818
2447,497.4,67.0,11071.1,170.0,37.880163,-122.225951,282.0,2.921,2016-07-05 02:07:43,9,2447.0,20160704182656,201607041826561818
2448,497.8,66.0,11073.93,170.0,37.880141,-122.225969,335.0,2.725,2016-07-05 02:07:44,9,2448.0,20160704182656,201607041826561818
2449,498.2,66.0,11076.71,170.0,37.880119,-122.225984,342.0,2.706,2016-07-05 02:07:45,9,2449.0,20160704182656,201607041826561818
2450,498.8,68.0,11079.65,170.0,37.880095,-122.225998,324.0,3.023,2016-07-05 02:07:46,9,2450.0,20160704182656,201607041826561818
2451,499.2,69.0,11082.52,170.0,37.880071,-122.22601,323.0,2.641,2016-07-05 02:07:47,9,2451.0,20160704182656,201607041826561818
2802,285.6,55.0,14089.48,129.0,37.892514,-122.242332,306.0,2.389,2016-07-05 02:14:34,9,2858.0,20160704182656,201607041826562802
2803,286.0,55.0,14091.25,130.0,37.892501,-122.24232,305.0,1.959,2016-07-05 02:14:35,9,2859.0,20160704182656,201607041826562802
2804,286.2,57.0,14092.49,131.0,37.892491,-122.242313,300.0,1.353,2016-07-05 02:14:36,9,2860.0,20160704182656,201607041826562802
2805,286.6,57.0,14094.07,131.0,37.892479,-122.242303,306.0,1.596,2016-07-05 02:14:37,9,2861.0,20160704182656,201607041826562802
2806,286.8,57.0,14096.0,132.0,37.892464,-122.242291,306.0,1.745,2016-07-05 02:14:38,9,2862.0,20160704182656,201607041826562802
2807,287.0,52.0,14097.89,132.0,37.892449,-122.242282,272.0,1.586,2016-07-05 02:14:39,9,2863.0,20160704182656,201607041826562802
2808,287.2,49.0,14099.77,133.0,37.892434,-122.242271,251.0,1.558,2016-07-05 02:14:40,9,2864.0,20160704182656,201607041826562802
2809,287.6,47.0,14101.49,133.0,37.892421,-122.24226,245.0,1.53,2016-07-05 02:14:41,9,2865.0,20160704182656,201607041826562802
2810,288.0,47.0,14102.94,134.0,37.892409,-122.242253,235.0,1.344,2016-07-05 02:14:42,9,2866.0,20160704182656,201607041826562802
2811,288.4,47.0,14104.51,134.0,37.892397,-122.242244,235.0,1.381,2016-07-05 02:14:43,9,2867.0,20160704182656,201607041826562802
2812,288.8,47.0,14106.2,134.0,37.892384,-122.242234,254.0,1.409,2016-07-05 02:14:44,9,2868.0,20160704182656,201607041826562802
2813,289.2,52.0,14108.13,134.0,37.892371,-122.242218,263.0,1.456,2016-07-05 02:14:45,9,2869.0,20160704182656,201607041826562802
2814,289.4,54.0,14109.89,134.0,37.892358,-122.242207,262.0,1.474,2016-07-05 02:14:46,9,2870.0,20160704182656,201607041826562802
2815,289.8,55.0,14111.57,134.0,37.892345,-122.242197,275.0,1.577,2016-07-05 02:14:47,9,2871.0,20160704182656,201607041826562802
2816,290.6,57.0,14113.53,134.0,37.892328,-122.242189,271.0,1.68,2016-07-05 02:14:48,9,2872.0,20160704182656,201607041826562802
2817,290.8,58.0,14115.6,135.0,37.892311,-122.242178,289.0,1.689,2016-07-05 02:14:49,9,2873.0,20160704182656,201607041826562802
2818,291.2,59.0,14117.57,135.0,37.892295,-122.242168,284.0,1.493,2016-07-05 02:14:50,9,2874.0,20160704182656,201607041826562802
2819,291.6,65.0,14119.95,136.0,37.892276,-122.242157,266.0,1.773,2016-07-05 02:14:51,9,2875.0,20160704182656,201607041826562802
2820,291.8,58.0,14122.24,136.0,37.892258,-122.242144,240.0,1.866,2016-07-05 02:14:52,9,2876.0,20160704182656,201607041826562802
2821,291.8,62.0,14124.8,137.0,37.892238,-122.242128,251.0,1.969,2016-07-05 02:14:53,9,2877.0,20160704182656,201607041826562802
2822,292.0,62.0,14126.98,137.0,37.892221,-122.242117,254.0,1.745,2016-07-05 02:14:54,9,2878.0,20160704182656,201607041826562802
2823,292.2,64.0,14129.0,138.0,37.892204,-122.242109,254.0,1.372,2016-07-05 02:14:55,9,2879.0,20160704182656,201607041826562802
2824,292.6,66.0,14131.31,139.0,37.892186,-122.242094,258.0,1.801,2016-07-05 02:14:56,9,2880.0,20160704182656,201607041826562802
2825,292.8,68.0,14134.12,140.0,37.892165,-122.242077,243.0,2.127,2016-07-05 02:14:57,9,2881.0,20160704182656,201607041826562802
2826,293.2,70.0,14137.47,141.0,37.89214,-122.242055,235.0,2.361,2016-07-05 02:14:58,9,2882.0,20160704182656,201607041826562802
2827,293.4,70.0,14140.59,141.0,37.892118,-122.242032,254.0,2.445,2016-07-05 02:14:59,9,2883.0,20160704182656,201607041826562802
2828,293.8,74.0,14143.73,142.0,37.892097,-122.242008,254.0,2.594,2016-07-05 02:15:00,9,2884.0,20160704182656,201607041826562802
2829,294.2,79.0,14146.93,144.0,37.892076,-122.241982,234.0,2.631,2016-07-05 02:15:01,9,2885.0,20160704182656,201607041826562802
2830,294.4,80.0,14150.27,144.0,37.892058,-122.24195,255.0,2.79,2016-07-05 02:15:02,9,2886.0,20160704182656,201607041826562802
2831,294.8,89.0,14153.6,146.0,37.892041,-122.241916,250.0,2.93,2016-07-05 02:15:03,9,2887.0,20160704182656,201607041826562802
2832,295.0,70.0,14157.37,147.0,37.892016,-122.241886,258.0,3.098,2016-07-05 02:15:04,9,2888.0,20160704182656,201607041826562802
2833,295.2,74.0,14161.2,148.0,37.891991,-122.241857,272.0,3.116,2016-07-05 02:15:05,9,2889.0,20160704182656,201607041826562802
2834,295.4,78.0,14165.25,149.0,37.891969,-122.241819,228.0,3.359,2016-07-05 02:15:06,9,2890.0,20160704182656,201607041826562802
2835,295.6,80.0,14169.51,149.0,37.891942,-122.241784,253.0,3.518,2016-07-05 02:15:07,9,2891.0,20160704182656,201607041826562802
2836,295.8,83.0,14173.93,150.0,37.891914,-122.241748,268.0,3.816,2016-07-05 02:15:08,9,2892.0,20160704182656,201607041826562802
2837,296.0,86.0,14178.5,150.0,37.891885,-122.241711,194.0,3.966,2016-07-05 02:15:09,9,2893.0,20160704182656,201607041826562802
2838,296.2,81.0,14183.04,151.0,37.891857,-122.241674,201.0,3.975,2016-07-05 02:15:10,9,2894.0,20160704182656,201607041826562802
2839,296.4,83.0,14187.52,151.0,37.891828,-122.241639,178.0,3.975,2016-07-05 02:15:11,9,2895.0,20160704182656,201607041826562802
2840,296.4,82.0,14192.15,152.0,37.8918,-122.241599,189.0,3.984,2016-07-05 02:15:12,9,2896.0,20160704182656,201607041826562802
2841,296.6,83.0,14196.55,152.0,37.891772,-122.241564,183.0,3.966,2016-07-05 02:15:13,9,2897.0,20160704182656,201607041826562802
2842,296.6,82.0,14201.24,152.0,37.891742,-122.241526,192.0,4.087,2016-07-05 02:15:14,9,2898.0,20160704182656,201607041826562802
2843,296.8,84.0,14206.01,153.0,37.891711,-122.24149,182.0,4.124,2016-07-05 02:15:15,9,2899.0,20160704182656,201607041826562802
2844,297.0,83.0,14210.71,152.0,37.891681,-122.241452,189.0,4.133,2016-07-05 02:15:16,9,2900.0,20160704182656,201607041826562802
2845,297.2,84.0,14215.27,153.0,37.891653,-122.241413,171.0,4.031,2016-07-05 02:15:17,9,2901.0,20160704182656,201607041826562802
2846,297.4,83.0,14220.0,152.0,37.891624,-122.241374,197.0,4.171,2016-07-05 02:15:18,9,2902.0,20160704182656,201607041826562802
2847,297.6,83.0,14224.83,152.0,37.891595,-122.241332,159.0,4.143,2016-07-05 02:15:19,9,2903.0,20160704182656,201607041826562802
2848,297.8,81.0,14229.77,152.0,37.891569,-122.241287,184.0,4.171,2016-07-05 02:15:20,9,2904.0,20160704182656,201607041826562802
2849,298.0,81.0,14234.3,152.0,37.89154,-122.24125,184.0,4.078,2016-07-05 02:15:21,9,2905.0,20160704182656,201607041826562802
2850,298.2,80.0,14239.02,151.0,37.891509,-122.241214,193.0,4.04,2016-07-05 02:15:22,9,2906.0,20160704182656,201607041826562802
2851,298.2,80.0,14243.86,151.0,37.89148,-122.241172,213.0,4.022,2016-07-05 02:15:23,9,2907.0,20160704182656,201607041826562802
2852,298.4,81.0,14248.5,150.0,37.891452,-122.241133,229.0,4.05,2016-07-05 02:15:24,9,2908.0,20160704182656,201607041826562802
